Reservoir_Name,Date,Rainfall_mm,Inflow_cumecs,Outflow_cumecs,Runoff_Factor,Storage_BCM,Capacity_Percentage
Koyna,2014-01-18,0.0,0.48,1.11,0.53,0.0,0.0
Koyna,2014-01-19,0.01,0.5,1.63,0.53,0.0,0.0
Koyna,2014-01-20,0.0,0.38,1.47,0.53,0.0,0.0
Koyna,2014-01-21,0.0,0.28,1.34,0.53,0.0,0.0
Koyna,2014-01-22,0.0,0.4,1.34,0.53,0.0,0.0
Koyna,2014-01-23,0.0,0.45,1.36,0.53,0.0,0.0
Koyna,2014-01-24,0.0,0.22,1.3,0.53,0.0,0.0
Koyna,2014-01-25,0.0,0.37,1.67,0.53,0.0,0.0
Koyna,2014-01-26,0.0,0.12,1.62,0.53,0.0,0.0
Koyna,2014-01-27,0.0,0.41,1.3,0.53,0.0,0.0
Koyna,2014-01-28,0.0,0.37,1.77,0.53,0.0,0.0
Koyna,2014-01-29,0.0,0.1,1.44,0.53,0.0,0.0
Koyna,2014-01-30,0.0,0.33,1.81,0.53,0.0,0.0
Koyna,2014-01-31,0.0,0.24,1.35,0.53,0.0,0.0
Koyna,2014-02-01,0.19,0.74,1.57,0.53,0.0,0.0
Koyna,2014-02-02,0.0,0.34,1.42,0.53,0.0,0.0
Koyna,2014-02-03,0.0,0.47,1.42,0.53,0.0,0.0
Koyna,2014-02-04,0.43,1.34,1.82,0.53,0.0,0.0
Koyna,2014-02-05,0.0,0.33,1.08,0.53,0.0,0.0
Koyna,2014-02-06,0.0,0.41,1.32,0.53,0.0,0.0
Koyna,2014-02-07,0.0,0.29,1.81,0.53,0.0,0.0
Koyna,2014-02-08,0.0,0.34,1.9,0.53,0.0,0.0
Koyna,2014-02-09,1.73,5.04,1.28,0.53,0.3766,13.45
Koyna,2014-02-10,0.0,0.39,1.14,0.53,0.3021,10.79
Koyna,2014-02-11,0.0,0.37,1.43,0.53,0.1957,6.99
Koyna,2014-02-12,0.0,0.27,1.69,0.53,0.0533,1.9
Koyna,2014-02-13,0.0,0.16,1.29,0.53,0.0,0.0
Koyna,2014-02-14,0.0,0.33,1.36,0.53,0.0,0.0
Koyna,2014-02-15,0.0,0.35,1.62,0.53,0.0,0.0
Koyna,2014-02-16,0.0,0.49,1.83,0.53,0.0,0.0
Koyna,2014-02-17,0.0,0.38,1.25,0.53,0.0,0.0
Koyna,2014-02-18,0.0,0.18,1.94,0.53,0.0,0.0
Koyna,2014-02-19,0.0,0.18,1.45,0.53,0.0,0.0
Koyna,2014-02-20,0.0,0.11,1.04,0.53,0.0,0.0
Koyna,2014-02-21,0.0,0.21,1.52,0.53,0.0,0.0
Koyna,2014-02-22,0.0,0.16,1.59,0.53,0.0,0.0
Koyna,2014-02-23,0.0,0.37,1.56,0.53,0.0,0.0
Koyna,2014-02-24,0.0,0.28,1.45,0.53,0.0,0.0
Koyna,2014-02-25,0.0,0.38,1.63,0.53,0.0,0.0
Koyna,2014-02-26,0.0,0.33,1.32,0.53,0.0,0.0
Koyna,2014-02-27,0.0,0.22,1.33,0.53,0.0,0.0
Koyna,2014-02-28,0.0,0.29,1.74,0.53,0.0,0.0
Koyna,2014-03-01,0.0,0.21,1.2,0.53,0.0,0.0
Koyna,2014-03-02,0.0,0.11,1.28,0.53,0.0,0.0
Koyna,2014-03-03,0.63,2.02,1.14,0.53,0.0888,3.17
Koyna,2014-03-04,0.0,0.28,1.4,0.53,0.0,0.0
Koyna,2014-03-05,1.89,5.19,1.61,0.53,0.3576,12.77
Koyna,2014-03-06,0.0,0.26,1.26,0.53,0.2576,9.2
Koyna,2014-03-07,0.0,0.4,1.67,0.53,0.1297,4.63
Koyna,2014-03-08,0.0,0.4,1.75,0.53,0.0,0.0
Koyna,2014-03-09,0.0,0.15,1.08,0.53,0.0,0.0
Koyna,2014-03-10,0.0,0.33,1.26,0.53,0.0,0.0
Koyna,2014-03-11,0.0,0.22,1.48,0.53,0.0,0.0
Koyna,2014-03-12,0.0,0.38,1.94,0.53,0.0,0.0
Koyna,2014-03-13,0.0,0.16,1.76,0.53,0.0,0.0
Koyna,2014-03-14,0.0,0.37,1.33,0.53,0.0,0.0
Koyna,2014-03-15,0.0,0.28,1.38,0.53,0.0,0.0
Koyna,2014-03-16,0.0,0.15,1.67,0.53,0.0,0.0
Koyna,2014-03-17,0.0,0.49,1.6,0.53,0.0,0.0
Koyna,2014-03-18,0.0,0.37,1.21,0.53,0.0,0.0
Koyna,2014-03-19,0.0,0.11,1.86,0.53,0.0,0.0
Koyna,2014-03-20,0.0,0.29,1.61,0.53,0.0,0.0
Koyna,2014-03-21,0.0,0.45,1.08,0.53,0.0,0.0
Koyna,2014-03-22,0.0,0.46,1.72,0.53,0.0,0.0
Koyna,2014-03-23,0.0,0.42,1.05,0.53,0.0,0.0
Koyna,2014-03-24,0.0,0.26,1.76,0.53,0.0,0.0
Koyna,2014-03-25,0.0,0.45,1.98,0.53,0.0,0.0
Koyna,2014-03-26,0.0,0.19,1.74,0.53,0.0,0.0
Koyna,2014-03-27,0.0,0.13,1.69,0.53,0.0,0.0
Koyna,2014-03-28,0.0,0.12,1.64,0.53,0.0,0.0
Koyna,2014-03-29,0.0,0.49,1.58,0.53,0.0,0.0
Koyna,2014-03-30,0.0,0.18,1.53,0.53,0.0,0.0
Koyna,2014-03-31,0.0,0.14,1.33,0.53,0.0,0.0
Koyna,2014-04-01,0.0,0.47,1.45,0.53,0.0,0.0
Koyna,2014-04-02,0.14,0.77,1.77,0.53,0.0,0.0
Koyna,2014-04-03,0.0,0.34,1.18,0.53,0.0,0.0
Koyna,2014-04-04,0.0,0.34,1.88,0.53,0.0,0.0
Koyna,2014-04-05,0.0,0.47,1.27,0.53,0.0,0.0
Koyna,2014-04-06,2.76,7.46,1.88,0.53,0.558,19.93
Koyna,2014-04-07,0.33,1.17,1.24,0.53,0.5513,19.69
Koyna,2014-04-08,0.0,0.47,1.24,0.53,0.4747,16.95
Koyna,2014-04-09,0.0,0.39,1.78,0.53,0.3361,12.0
Koyna,2014-04-10,4.1,11.32,1.08,0.53,1.3595,48.55
Koyna,2014-04-11,0.0,0.41,1.42,0.53,1.2586,44.95
Koyna,2014-04-12,0.0,0.48,1.38,0.53,1.1677,41.7
Koyna,2014-04-13,0.93,2.69,1.69,0.53,1.2678,45.28
Koyna,2014-04-14,0.0,0.32,1.78,0.53,1.122,40.07
Koyna,2014-04-15,0.0,0.12,1.93,0.53,0.9412,33.61
Koyna,2014-04-16,0.0,0.31,1.31,0.53,0.8411,30.04
Koyna,2014-04-17,0.0,0.45,1.79,0.53,0.7063,25.22
Koyna,2014-04-18,0.0,0.44,1.74,0.53,0.5764,20.59
Koyna,2014-04-19,0.0,0.3,1.59,0.53,0.4467,15.95
Koyna,2014-04-20,0.0,0.19,1.52,0.53,0.3133,11.19
Koyna,2014-04-21,0.0,0.47,1.31,0.53,0.2291,8.18
Koyna,2014-04-22,0.0,0.47,1.18,0.53,0.158,5.64
Koyna,2014-04-23,0.0,0.36,1.79,0.53,0.0159,0.57
Koyna,2014-04-24,0.0,0.37,1.03,0.53,0.0,0.0
Koyna,2014-04-25,0.0,0.28,1.07,0.53,0.0,0.0
Koyna,2014-04-26,0.28,1.18,1.08,0.53,0.01,0.36
Koyna,2014-04-27,0.0,0.32,1.56,0.53,0.0,0.0
Koyna,2014-04-28,0.0,0.47,1.1,0.53,0.0,0.0
Koyna,2014-04-29,0.0,0.47,1.34,0.53,0.0,0.0
Koyna,2014-04-30,0.0,0.31,1.13,0.53,0.0,0.0
Koyna,2014-05-01,0.0,0.34,1.53,0.53,0.0,0.0
Koyna,2014-05-02,0.0,0.33,1.45,0.53,0.0,0.0
Koyna,2014-05-03,0.0,0.14,1.83,0.53,0.0,0.0
Koyna,2014-05-04,0.0,0.17,1.3,0.53,0.0,0.0
Koyna,2014-05-05,0.0,0.21,1.07,0.53,0.0,0.0
Koyna,2014-05-06,1.34,3.73,1.04,0.53,0.2687,9.6
Koyna,2014-05-07,0.0,0.48,1.95,0.53,0.1218,4.35
Koyna,2014-05-08,0.0,0.11,1.57,0.53,0.0,0.0
Koyna,2014-05-09,0.59,1.99,1.81,0.53,0.0174,0.62
Koyna,2014-05-10,0.0,0.4,1.86,0.53,0.0,0.0
Koyna,2014-05-11,0.0,0.34,1.24,0.53,0.0,0.0
Koyna,2014-05-12,0.0,0.12,1.82,0.53,0.0,0.0
Koyna,2014-05-13,0.0,0.42,1.03,0.53,0.0,0.0
Koyna,2014-05-14,0.0,0.36,1.24,0.53,0.0,0.0
Koyna,2014-05-15,0.0,0.42,1.52,0.53,0.0,0.0
Koyna,2014-05-16,0.0,0.42,1.4,0.53,0.0,0.0
Koyna,2014-05-17,0.0,0.2,1.51,0.53,0.0,0.0
Koyna,2014-05-18,0.06,0.6,1.91,0.53,0.0,0.0
Koyna,2014-05-19,0.0,0.18,1.37,0.53,0.0,0.0
Koyna,2014-05-20,0.0,0.22,1.72,0.53,0.0,0.0
Koyna,2014-05-21,0.03,0.36,1.98,0.53,0.0,0.0
Koyna,2014-05-22,0.0,0.19,1.31,0.53,0.0,0.0
Koyna,2014-05-23,0.0,0.44,1.42,0.53,0.0,0.0
Koyna,2014-05-24,0.0,0.28,1.62,0.53,0.0,0.0
Koyna,2014-05-25,0.0,0.43,1.79,0.53,0.0,0.0
Koyna,2014-05-26,0.0,0.24,1.06,0.53,0.0,0.0
Koyna,2014-05-27,0.0,0.12,1.25,0.53,0.0,0.0
Koyna,2014-05-28,0.0,0.41,1.63,0.53,0.0,0.0
Koyna,2014-05-29,2.65,7.43,1.01,0.53,0.6423,22.94
Koyna,2014-05-30,0.0,0.14,1.73,0.53,0.4829,17.25
Koyna,2014-05-31,0.0,0.23,1.51,0.53,0.3553,12.69
Koyna,2014-06-01,5.29,14.42,0.95,0.53,1.703,60.82
Koyna,2014-06-02,28.55,76.05,0.93,0.53,2.8,100.0
Koyna,2014-06-03,10.8,29.07,0.99,0.53,2.8,100.0
Koyna,2014-06-04,8.54,22.98,0.97,0.53,2.8,100.0
Koyna,2014-06-05,6.78,18.42,0.56,0.53,2.8,100.0
Koyna,2014-06-06,5.78,15.62,0.51,0.53,2.8,100.0
Koyna,2014-06-07,3.8,10.58,0.94,0.53,2.8,100.0
Koyna,2014-06-08,0.0,0.47,0.57,0.53,2.7907,99.67
Koyna,2014-06-09,9.41,25.35,0.97,0.53,2.8,100.0
Koyna,2014-06-10,13.48,36.05,0.86,0.53,2.8,100.0
Koyna,2014-06-11,3.16,8.66,0.62,0.53,2.8,100.0
Koyna,2014-06-12,3.17,8.78,0.69,0.53,2.8,100.0
Koyna,2014-06-13,8.77,23.56,0.77,0.53,2.8,100.0
Koyna,2014-06-14,0.0,0.18,0.56,0.53,2.7618,98.64
Koyna,2014-06-15,0.0,0.4,0.96,0.53,2.7059,96.64
Koyna,2014-06-16,5.32,14.35,0.69,0.53,2.8,100.0
Koyna,2014-06-17,0.0,0.48,0.72,0.53,2.7756,99.13
Koyna,2014-06-18,8.95,23.9,0.81,0.53,2.8,100.0
Koyna,2014-06-19,20.58,54.99,0.61,0.53,2.8,100.0
Koyna,2014-06-20,0.0,0.41,0.59,0.53,2.7814,99.34
Koyna,2014-06-21,8.1,21.65,0.99,0.53,2.8,100.0
Koyna,2014-06-22,7.85,21.16,0.62,0.53,2.8,100.0
Koyna,2014-06-23,0.0,0.26,0.76,0.53,2.7499,98.21
Koyna,2014-06-24,2.26,6.29,0.8,0.53,2.8,100.0
Koyna,2014-06-25,14.02,37.64,0.59,0.53,2.8,100.0
Koyna,2014-06-26,13.92,37.21,0.94,0.53,2.8,100.0
Koyna,2014-06-27,6.79,18.53,0.57,0.53,2.8,100.0
Koyna,2014-06-28,0.0,0.49,0.83,0.53,2.7657,98.78
Koyna,2014-06-29,7.98,21.36,0.9,0.53,2.8,100.0
Koyna,2014-06-30,11.08,29.73,0.67,0.53,2.8,100.0
Koyna,2014-07-01,0.0,0.22,0.74,0.53,2.7482,98.15
Koyna,2014-07-02,3.19,8.83,0.63,0.53,2.8,100.0
Koyna,2014-07-03,7.32,19.63,0.97,0.53,2.8,100.0
Koyna,2014-07-04,0.0,0.26,0.66,0.53,2.7601,98.57
Koyna,2014-07-05,12.56,33.77,0.84,0.53,2.8,100.0
Koyna,2014-07-06,0.0,0.17,0.88,0.53,2.7292,97.47
Koyna,2014-07-07,0.0,0.32,0.7,0.53,2.6915,96.13
Koyna,2014-07-08,6.92,18.71,0.82,0.53,2.8,100.0
Koyna,2014-07-09,0.0,0.27,0.62,0.53,2.7647,98.74
Koyna,2014-07-10,0.0,0.18,0.75,0.53,2.7071,96.68
Koyna,2014-07-11,20.97,55.94,0.8,0.53,2.8,100.0
Koyna,2014-07-12,0.0,0.21,0.96,0.53,2.7253,97.33
Koyna,2014-07-13,0.0,0.38,0.86,0.53,2.6775,95.62
Koyna,2014-07-14,0.0,0.21,0.84,0.53,2.6144,93.37
Koyna,2014-07-15,0.0,0.12,0.53,0.53,2.5733,91.9
Koyna,2014-07-16,0.0,0.3,0.67,0.53,2.5369,90.6
Koyna,2014-07-17,0.0,0.43,0.52,0.53,2.5283,90.3
Koyna,2014-07-18,0.0,0.2,0.62,0.53,2.4861,88.79
Koyna,2014-07-19,2.79,7.84,0.82,0.53,2.8,100.0
Koyna,2014-07-20,8.06,21.77,0.56,0.53,2.8,100.0
Koyna,2014-07-21,6.33,17.07,0.92,0.53,2.8,100.0
Koyna,2014-07-22,19.74,52.68,0.96,0.53,2.8,100.0
Koyna,2014-07-23,0.2,0.73,0.93,0.53,2.78,99.29
Koyna,2014-07-24,8.4,22.56,0.66,0.53,2.8,100.0
Koyna,2014-07-25,6.34,17.15,0.71,0.53,2.8,100.0
Koyna,2014-07-26,2.97,8.04,0.58,0.53,2.8,100.0
Koyna,2014-07-27,8.87,23.84,0.7,0.53,2.8,100.0
Koyna,2014-07-28,0.0,0.49,0.59,0.53,2.7907,99.67
Koyna,2014-07-29,6.82,18.5,0.95,0.53,2.8,100.0
Koyna,2014-07-30,0.55,1.85,0.91,0.53,2.8,100.0
Koyna,2014-07-31,6.86,18.45,0.74,0.53,2.8,100.0
Koyna,2014-08-01,0.0,0.34,0.54,0.53,2.7807,99.31
Koyna,2014-08-02,0.0,0.21,0.63,0.53,2.7392,97.83
Koyna,2014-08-03,0.0,0.18,0.86,0.53,2.6709,95.39
Koyna,2014-08-04,19.55,52.18,0.51,0.53,2.8,100.0
Koyna,2014-08-05,0.0,0.2,0.67,0.53,2.7526,98.31
Koyna,2014-08-06,0.0,0.16,0.85,0.53,2.6833,95.83
Koyna,2014-08-07,8.51,22.9,0.94,0.53,2.8,100.0
Koyna,2014-08-08,10.54,28.39,0.67,0.53,2.8,100.0
Koyna,2014-08-09,0.0,0.47,0.83,0.53,2.7636,98.7
Koyna,2014-08-10,0.0,0.33,0.8,0.53,2.7161,97.0
Koyna,2014-08-11,6.06,16.58,0.72,0.53,2.8,100.0
Koyna,2014-08-12,1.39,3.89,0.81,0.53,2.8,100.0
Koyna,2014-08-13,2.84,7.89,0.96,0.53,2.8,100.0
Koyna,2014-08-14,9.22,24.58,0.61,0.53,2.8,100.0
Koyna,2014-08-15,18.07,48.24,0.84,0.53,2.8,100.0
Koyna,2014-08-16,1.56,4.63,0.76,0.53,2.8,100.0
Koyna,2014-08-17,0.0,0.37,0.99,0.53,2.7374,97.76
Koyna,2014-08-18,0.0,0.41,0.8,0.53,2.6987,96.38
Koyna,2014-08-19,0.0,0.43,0.64,0.53,2.6783,95.66
Koyna,2014-08-20,6.73,18.33,0.56,0.53,2.8,100.0
Koyna,2014-08-21,3.18,8.83,0.77,0.53,2.8,100.0
Koyna,2014-08-22,0.0,0.28,0.67,0.53,2.7617,98.63
Koyna,2014-08-23,29.48,78.49,0.62,0.53,2.8,100.0
Koyna,2014-08-24,15.95,42.58,0.83,0.53,2.8,100.0
Koyna,2014-08-25,0.0,0.15,0.59,0.53,2.7563,98.44
Koyna,2014-08-26,0.0,0.49,0.62,0.53,2.7431,97.97
Koyna,2014-08-27,0.0,0.39,0.51,0.53,2.7309,97.53
Koyna,2014-08-28,8.1,21.83,0.91,0.53,2.8,100.0
Koyna,2014-08-29,13.02,34.97,0.76,0.53,2.8,100.0
Koyna,2014-08-30,6.34,17.28,0.55,0.53,2.8,100.0
Koyna,2014-08-31,7.32,19.86,0.71,0.53,2.8,100.0
Koyna,2014-09-01,11.48,30.59,0.57,0.53,2.8,100.0
Koyna,2014-09-02,0.0,0.16,0.86,0.53,2.7302,97.51
Koyna,2014-09-03,0.0,0.19,0.79,0.53,2.6697,95.35
Koyna,2014-09-04,5.35,14.7,0.74,0.53,2.8,100.0
Koyna,2014-09-05,0.0,0.12,0.89,0.53,2.7226,97.23
Koyna,2014-09-06,2.58,7.01,0.68,0.53,2.8,100.0
Koyna,2014-09-07,0.0,0.19,0.89,0.53,2.7299,97.5
Koyna,2014-09-08,3.1,8.45,0.7,0.53,2.8,100.0
Koyna,2014-09-09,0.0,0.34,0.94,0.53,2.7398,97.85
Koyna,2014-09-10,0.0,0.13,0.65,0.53,2.6877,95.99
Koyna,2014-09-11,0.0,0.13,0.64,0.53,2.6364,94.16
Koyna,2014-09-12,0.0,0.45,0.57,0.53,2.6242,93.72
Koyna,2014-09-13,0.0,0.46,0.92,0.53,2.5787,92.1
Koyna,2014-09-14,7.89,21.21,0.84,0.53,2.8,100.0
Koyna,2014-09-15,10.27,27.64,0.89,0.53,2.8,100.0
Koyna,2014-09-16,5.77,15.43,0.51,0.53,2.8,100.0
Koyna,2014-09-17,4.56,12.59,0.99,0.53,2.8,100.0
Koyna,2014-09-18,0.0,0.15,0.72,0.53,2.7435,97.98
Koyna,2014-09-19,19.84,53.07,0.9,0.53,2.8,100.0
Koyna,2014-09-20,23.91,63.68,0.54,0.53,2.8,100.0
Koyna,2014-09-21,1.98,5.49,0.95,0.53,2.8,100.0
Koyna,2014-09-22,6.63,18.06,0.77,0.53,2.8,100.0
Koyna,2014-09-23,4.75,12.82,0.7,0.53,2.8,100.0
Koyna,2014-09-24,0.0,0.18,0.77,0.53,2.7411,97.9
Koyna,2014-09-25,0.0,0.11,0.76,0.53,2.6755,95.56
Koyna,2014-09-26,0.0,0.48,0.69,0.53,2.6544,94.8
Koyna,2014-09-27,6.57,17.84,0.84,0.53,2.8,100.0
Koyna,2014-09-28,5.81,15.92,0.98,0.53,2.8,100.0
Koyna,2014-09-29,1.68,4.67,0.69,0.53,2.8,100.0
Koyna,2014-09-30,1.49,4.11,0.61,0.53,2.8,100.0
Koyna,2014-10-01,0.0,0.29,1.63,0.53,2.6663,95.23
Koyna,2014-10-02,0.0,0.16,1.61,0.53,2.5218,90.06
Koyna,2014-10-03,3.43,9.44,1.09,0.53,2.8,100.0
Koyna,2014-10-04,0.0,0.15,1.25,0.53,2.69,96.07
Koyna,2014-10-05,0.0,0.42,1.12,0.53,2.6203,93.58
Koyna,2014-10-06,0.0,0.35,1.79,0.53,2.4765,88.44
Koyna,2014-10-07,0.0,0.46,1.16,0.53,2.4062,85.94
Koyna,2014-10-08,0.0,0.22,1.01,0.53,2.3274,83.12
Koyna,2014-10-09,0.36,1.25,1.87,0.53,2.2659,80.92
Koyna,2014-10-10,0.0,0.33,1.92,0.53,2.1066,75.23
Koyna,2014-10-11,0.0,0.34,1.2,0.53,2.0206,72.16
Koyna,2014-10-12,0.0,0.18,1.61,0.53,1.8768,67.03
Koyna,2014-10-13,0.0,0.35,1.17,0.53,1.7942,64.08
Koyna,2014-10-14,0.0,0.37,1.13,0.53,1.7191,61.4
Koyna,2014-10-15,0.0,0.31,1.83,0.53,1.5674,55.98
Koyna,2014-10-16,0.0,0.33,1.27,0.53,1.473,52.61
Koyna,2014-10-17,0.0,0.25,1.96,0.53,1.3017,46.49
Koyna,2014-10-18,0.0,0.27,1.0,0.53,1.2278,43.85
Koyna,2014-10-19,0.0,0.46,1.42,0.53,1.1315,40.41
Koyna,2014-10-20,0.2,0.73,1.99,0.53,1.0055,35.91
Koyna,2014-10-21,0.0,0.4,1.49,0.53,0.8962,32.01
Koyna,2014-10-22,0.0,0.17,1.85,0.53,0.7289,26.03
Koyna,2014-10-23,0.0,0.13,1.17,0.53,0.6247,22.31
Koyna,2014-10-24,0.0,0.32,1.13,0.53,0.5439,19.42
Koyna,2014-10-25,0.0,0.44,1.87,0.53,0.4009,14.32
Koyna,2014-10-26,0.0,0.18,1.36,0.53,0.2836,10.13
Koyna,2014-10-27,0.0,0.26,1.3,0.53,0.1791,6.39
Koyna,2014-10-28,0.0,0.17,1.81,0.53,0.0149,0.53
Koyna,2014-10-29,0.0,0.47,1.44,0.53,0.0,0.0
Koyna,2014-10-30,0.0,0.33,1.41,0.53,0.0,0.0
Koyna,2014-10-31,0.0,0.15,1.88,0.53,0.0,0.0
Koyna,2014-11-01,0.0,0.4,1.18,0.53,0.0,0.0
Koyna,2014-11-02,0.0,0.21,1.37,0.53,0.0,0.0
Koyna,2014-11-03,0.0,0.31,1.52,0.53,0.0,0.0
Koyna,2014-11-04,0.0,0.48,1.19,0.53,0.0,0.0
Koyna,2014-11-05,0.0,0.11,1.6,0.53,0.0,0.0
Koyna,2014-11-06,0.0,0.23,1.66,0.53,0.0,0.0
Koyna,2014-11-07,0.0,0.23,1.92,0.53,0.0,0.0
Koyna,2014-11-08,0.0,0.36,1.66,0.53,0.0,0.0
Koyna,2014-11-09,0.0,0.32,1.94,0.53,0.0,0.0
Koyna,2014-11-10,0.0,0.33,1.26,0.53,0.0,0.0
Koyna,2014-11-11,0.0,0.4,1.32,0.53,0.0,0.0
Koyna,2014-11-12,0.0,0.24,1.63,0.53,0.0,0.0
Koyna,2014-11-13,0.0,0.14,1.6,0.53,0.0,0.0
Koyna,2014-11-14,0.0,0.33,1.63,0.53,0.0,0.0
Koyna,2014-11-15,0.0,0.21,1.73,0.53,0.0,0.0
Koyna,2014-11-16,0.0,0.35,1.47,0.53,0.0,0.0
Koyna,2014-11-17,0.0,0.34,1.9,0.53,0.0,0.0
Koyna,2014-11-18,0.0,0.22,1.83,0.53,0.0,0.0
Koyna,2014-11-19,0.0,0.41,1.77,0.53,0.0,0.0
Koyna,2014-11-20,0.0,0.41,1.8,0.53,0.0,0.0
Koyna,2014-11-21,0.0,0.26,1.86,0.53,0.0,0.0
Koyna,2014-11-22,0.0,0.37,1.43,0.53,0.0,0.0
Koyna,2014-11-23,0.0,0.33,1.54,0.53,0.0,0.0
Koyna,2014-11-24,0.0,0.3,1.16,0.53,0.0,0.0
Koyna,2014-11-25,0.0,0.47,1.11,0.53,0.0,0.0
Koyna,2014-11-26,1.16,3.41,1.72,0.53,0.169,6.03
Koyna,2014-11-27,0.12,0.67,1.66,0.53,0.0693,2.47
Koyna,2014-11-28,0.0,0.25,1.35,0.53,0.0,0.0
Koyna,2014-11-29,0.0,0.34,1.62,0.53,0.0,0.0
Koyna,2014-11-30,2.61,7.42,1.47,0.53,0.5947,21.24
Koyna,2014-12-01,0.0,0.46,1.58,0.53,0.4821,17.22
Koyna,2014-12-02,0.0,0.43,1.9,0.53,0.3354,11.98
Koyna,2014-12-03,0.0,0.25,2.0,0.53,0.1602,5.72
Koyna,2014-12-04,0.0,0.13,1.36,0.53,0.0373,1.33
Koyna,2014-12-05,0.0,0.23,1.22,0.53,0.0,0.0
Koyna,2014-12-06,0.0,0.32,1.64,0.53,0.0,0.0
Koyna,2014-12-07,0.0,0.45,1.62,0.53,0.0,0.0
Koyna,2014-12-08,0.0,0.39,1.86,0.53,0.0,0.0
Koyna,2014-12-09,2.31,6.45,1.07,0.53,0.5376,19.2
Koyna,2014-12-10,0.0,0.47,1.38,0.53,0.4469,15.96
Koyna,2014-12-11,0.0,0.37,1.98,0.53,0.2858,10.21
Koyna,2014-12-12,0.0,0.25,1.1,0.53,0.201,7.18
Koyna,2014-12-13,0.15,0.88,1.78,0.53,0.1112,3.97
Koyna,2014-12-14,0.0,0.4,1.55,0.53,0.0,0.0
Koyna,2014-12-15,2.12,5.81,1.66,0.53,0.4151,14.82
Koyna,2014-12-16,0.0,0.28,1.05,0.53,0.3379,12.07
Koyna,2014-12-17,0.0,0.33,1.75,0.53,0.1961,7.0
Koyna,2014-12-18,0.0,0.42,1.08,0.53,0.1306,4.67
Koyna,2014-12-19,0.0,0.17,1.27,0.53,0.0206,0.73
Koyna,2014-12-20,0.0,0.46,1.26,0.53,0.0,0.0
Koyna,2014-12-21,0.0,0.27,1.93,0.53,0.0,0.0
Koyna,2014-12-22,0.0,0.49,1.54,0.53,0.0,0.0
Koyna,2014-12-23,0.0,0.16,1.68,0.53,0.0,0.0
Koyna,2014-12-24,2.27,6.39,1.22,0.53,0.5173,18.48
Koyna,2014-12-25,0.0,0.18,1.9,0.53,0.3447,12.31
Koyna,2014-12-26,0.0,0.44,1.58,0.53,0.2301,8.22
Koyna,2014-12-27,0.0,0.21,1.03,0.53,0.1476,5.27
Koyna,2014-12-28,0.0,0.1,1.35,0.53,0.0229,0.82
Koyna,2014-12-29,1.91,5.19,1.82,0.53,0.3607,12.88
Koyna,2014-12-30,0.0,0.21,1.28,0.53,0.2536,9.06
Koyna,2014-12-31,0.0,0.15,1.86,0.53,0.0829,2.96
Koyna,2015-01-01,0.0,0.15,1.04,0.53,0.0,0.0
Koyna,2015-01-02,0.0,0.25,1.78,0.53,0.0,0.0
Koyna,2015-01-03,0.0,0.4,1.71,0.53,0.0,0.0
Koyna,2015-01-04,0.0,0.12,1.44,0.53,0.0,0.0
Koyna,2015-01-05,0.0,0.34,1.59,0.53,0.0,0.0
Koyna,2015-01-06,0.02,0.18,1.29,0.53,0.0,0.0
Koyna,2015-01-07,0.0,0.38,1.96,0.53,0.0,0.0
Koyna,2015-01-08,0.07,0.59,1.21,0.53,0.0,0.0
Koyna,2015-01-09,0.22,0.84,1.69,0.53,0.0,0.0
Koyna,2015-01-10,0.5,1.71,1.13,0.53,0.0584,2.09
Koyna,2015-01-11,0.92,2.6,1.33,0.53,0.1853,6.62
Koyna,2015-01-12,0.0,0.14,1.06,0.53,0.0929,3.32
Koyna,2015-01-13,0.0,0.44,1.24,0.53,0.0124,0.44
Koyna,2015-01-14,0.0,0.12,1.04,0.53,0.0,0.0
Koyna,2015-01-15,0.0,0.29,1.95,0.53,0.0,0.0
Koyna,2015-01-16,3.33,9.25,1.52,0.53,0.7738,27.63
Koyna,2015-01-17,0.2,0.74,1.88,0.53,0.6595,23.55
Koyna,2015-01-18,0.12,0.71,1.61,0.53,0.5695,20.34
Koyna,2015-01-19,0.0,0.5,1.88,0.53,0.4311,15.4
Koyna,2015-01-20,0.02,0.26,1.32,0.53,0.3259,11.64
Koyna,2015-01-21,0.0,0.25,1.24,0.53,0.2269,8.11
Koyna,2015-01-22,0.0,0.49,1.71,0.53,0.1042,3.72
Koyna,2015-01-23,0.0,0.15,1.46,0.53,0.0,0.0
Koyna,2015-01-24,0.0,0.45,1.59,0.53,0.0,0.0
Koyna,2015-01-25,0.0,0.33,1.73,0.53,0.0,0.0
Koyna,2015-01-26,0.04,0.57,1.97,0.53,0.0,0.0
Koyna,2015-01-27,0.0,0.29,1.66,0.53,0.0,0.0
Koyna,2015-01-28,0.0,0.31,1.17,0.53,0.0,0.0
Koyna,2015-01-29,0.0,0.49,1.8,0.53,0.0,0.0
Koyna,2015-01-30,0.0,0.3,1.59,0.53,0.0,0.0
Koyna,2015-01-31,0.0,0.44,1.6,0.53,0.0,0.0
Koyna,2015-02-01,0.0,0.33,1.05,0.53,0.0,0.0
Koyna,2015-02-02,0.45,1.53,1.96,0.53,0.0,0.0
Koyna,2015-02-03,0.0,0.41,1.03,0.53,0.0,0.0
Koyna,2015-02-04,0.35,1.24,1.11,0.53,0.0129,0.46
