Date,City,Area_Type,Water_Demand,Temperature,Rainfall,Population,Reservoir_Level,Water_Tariff,Weather,Season,Holiday
2028-07-22,Ujjain,Urban,769,30,21,700000,5445,8,Rainy,Monsoon,0
2028-07-23,Jabalpur,Urban,1002,25,13,800000,7991,6,Rainy,Monsoon,0
2028-07-24,Ujjain,Urban,1031,29,11,700000,6326,7,Rainy,Monsoon,0
2028-07-25,Jabalpur,Urban,1163,29,10,800000,7887,8,Cloudy,Monsoon,0
2028-07-26,Bhopal,Rural,1109,24,16,1500000,6505,9,Rainy,Monsoon,0
2028-07-27,Bhopal,Urban,1914,31,14,1500000,3622,7,Rainy,Monsoon,0
2028-07-28,Indore,Urban,2517,26,11,2000000,7696,7,Rainy,Monsoon,0
2028-07-29,Gwalior,Rural,953,28,10,1000000,3391,8,Cloudy,Monsoon,0
2028-07-30,Ujjain,Urban,923,25,17,700000,6981,8,Rainy,Monsoon,0
2028-07-31,Ujjain,Rural,500,24,23,700000,7073,6,Rainy,Monsoon,0
2028-08-01,Indore,Rural,1622,26,17,2000000,3610,8,Rainy,Monsoon,0
2028-08-02,Indore,Urban,2470,24,12,2000000,5272,9,Rainy,Monsoon,0
2028-08-03,Bhopal,Urban,1674,26,20,1500000,4733,7,Rainy,Monsoon,0
2028-08-04,Indore,Rural,1567,25,16,2000000,6054,8,Rainy,Monsoon,1
2028-08-05,Ujjain,Rural,667,29,7,700000,6102,6,Cloudy,Monsoon,0
2028-08-06,Ujjain,Urban,998,31,13,700000,3295,6,Rainy,Monsoon,0
2028-08-07,Gwalior,Urban,1250,31,17,1000000,4717,9,Rainy,Monsoon,0
2028-08-08,Indore,Urban,2444,27,18,2000000,5839,6,Rainy,Monsoon,0
2028-08-09,Indore,Urban,2513,29,14,2000000,5247,6,Rainy,Monsoon,0
2028-08-10,Indore,Urban,2645,29,9,2000000,5831,8,Cloudy,Monsoon,0
2028-08-11,Gwalior,Urban,1127,28,18,1000000,6539,8,Rainy,Monsoon,0
2028-08-12,Gwalior,Rural,851,24,7,1000000,5028,8,Cloudy,Monsoon,0
2028-08-13,Indore,Urban,2327,24,20,2000000,3773,8,Rainy,Monsoon,0
2028-08-14,Indore,Rural,1812,27,8,2000000,6310,7,Cloudy,Monsoon,0
2028-08-15,Ujjain,Urban,771,25,24,700000,3384,8,Rainy,Monsoon,0
2028-08-16,Jabalpur,Urban,965,24,15,800000,4737,7,Rainy,Monsoon,1
2028-08-17,Jabalpur,Urban,1242,27,6,800000,7786,7,Cloudy,Monsoon,0
2028-08-18,Gwalior,Urban,1369,30,9,1000000,5403,8,Cloudy,Monsoon,0
2028-08-19,Indore,Urban,2408,30,18,2000000,7197,7,Rainy,Monsoon,1
2028-08-20,Bhopal,Urban,1799,27,21,1500000,7395,8,Rainy,Monsoon,1
2028-08-21,Jabalpur,Urban,1117,26,12,800000,5349,6,Rainy,Monsoon,1
2028-08-22,Jabalpur,Urban,1248,30,9,800000,4071,9,Cloudy,Monsoon,0
2028-08-23,Bhopal,Rural,1081,28,24,1500000,7760,7,Rainy,Monsoon,0
2028-08-24,Jabalpur,Rural,851,28,6,800000,3372,6,Cloudy,Monsoon,0
2028-08-25,Bhopal,Urban,2021,29,9,1500000,3095,8,Cloudy,Monsoon,0
2028-08-26,Indore,Rural,1504,28,20,2000000,3131,9,Rainy,Monsoon,0
2028-08-27,Ujjain,Rural,503,26,19,700000,3807,9,Rainy,Monsoon,0
2028-08-28,Bhopal,Rural,1275,26,19,1500000,5876,9,Rainy,Monsoon,0
2028-08-29,Ujjain,Urban,906,30,21,700000,3125,7,Rainy,Monsoon,0
2028-08-30,Ujjain,Rural,541,26,17,700000,6055,8,Rainy,Monsoon,0
2028-08-31,Gwalior,Rural,838,29,13,1000000,7891,7,Rainy,Monsoon,1
2028-09-01,Bhopal,Urban,1740,30,21,1500000,6459,6,Rainy,Monsoon,0
2028-09-02,Jabalpur,Urban,966,24,12,800000,4537,6,Rainy,Monsoon,1
2028-09-03,Ujjain,Urban,1014,29,15,700000,4912,8,Rainy,Monsoon,0
2028-09-04,Gwalior,Urban,1385,30,15,1000000,6604,8,Rainy,Monsoon,1
2028-09-05,Indore,Rural,1717,24,9,2000000,6008,8,Cloudy,Monsoon,0
2028-09-06,Indore,Urban,2342,24,14,2000000,5340,9,Rainy,Monsoon,0
2028-09-07,Gwalior,Urban,1084,26,23,1000000,7257,9,Rainy,Monsoon,0
2028-09-08,Gwalior,Urban,1190,31,22,1000000,5203,9,Rainy,Monsoon,0
2028-09-09,Gwalior,Rural,835,28,21,1000000,6133,9,Rainy,Monsoon,0
2028-09-10,Indore,Rural,1760,24,9,2000000,7609,6,Cloudy,Monsoon,0
2028-09-11,Gwalior,Rural,846,29,15,1000000,7591,8,Rainy,Monsoon,0
2028-09-12,Bhopal,Urban,1832,30,20,1500000,6041,6,Rainy,Monsoon,0
2028-09-13,Ujjain,Urban,757,26,19,700000,4770,6,Rainy,Monsoon,0
2028-09-14,Indore,Urban,2439,31,23,2000000,3656,6,Rainy,Monsoon,0
2028-09-15,Bhopal,Rural,1375,24,7,1500000,6759,6,Cloudy,Monsoon,0
2028-09-16,Indore,Urban,2324,31,22,2000000,3582,7,Rainy,Monsoon,0
2028-09-17,Gwalior,Urban,1350,24,11,1000000,6603,9,Rainy,Monsoon,1
2028-09-18,Gwalior,Urban,1331,31,8,1000000,4166,9,Cloudy,Monsoon,0
2028-09-19,Indore,Urban,2482,31,16,2000000,6763,8,Rainy,Monsoon,0
2028-09-20,Ujjain,Urban,1069,27,5,700000,4362,7,Cloudy,Monsoon,0
2028-09-21,Indore,Urban,2595,28,10,2000000,5875,9,Cloudy,Monsoon,0
2028-09-22,Gwalior,Urban,1435,30,12,1000000,6105,9,Rainy,Monsoon,0
2028-09-23,Ujjain,Urban,792,27,19,700000,5161,6,Rainy,Monsoon,0
2028-09-24,Gwalior,Urban,1121,28,21,1000000,7307,6,Rainy,Monsoon,0
2028-09-25,Gwalior,Rural,966,30,9,1000000,3519,8,Cloudy,Monsoon,0
2028-09-26,Ujjain,Urban,754,25,20,700000,7053,6,Rainy,Monsoon,0
2028-09-27,Indore,Rural,1497,26,22,2000000,6427,6,Rainy,Monsoon,0
2028-09-28,Gwalior,Urban,1181,30,19,1000000,3238,9,Rainy,Monsoon,0
2028-09-29,Bhopal,Urban,2071,29,9,1500000,4272,9,Cloudy,Monsoon,0
2028-09-30,Ujjain,Rural,525,30,23,700000,4021,9,Rainy,Monsoon,0
2028-10-01,Gwalior,Urban,1350,17,2,1000000,7264,6,Cloudy,Winter,0
2028-10-02,Jabalpur,Urban,1230,20,1,800000,5899,6,Cloudy,Winter,0
2028-10-03,Bhopal,Urban,1985,23,1,1500000,4377,7,Cloudy,Winter,0
2028-10-04,Ujjain,Urban,1109,18,2,700000,3662,7,Cloudy,Winter,0
2028-10-05,Jabalpur,Urban,1307,24,0,800000,6846,9,Sunny,Winter,0
2028-10-06,Bhopal,Urban,2012,21,2,1500000,6117,6,Cloudy,Winter,0
2028-10-07,Jabalpur,Urban,1123,19,1,800000,5529,9,Cloudy,Winter,0
2028-10-08,Ujjain,Urban,1048,13,1,700000,5646,7,Cloudy,Winter,0
2028-10-09,Jabalpur,Urban,1272,18,0,800000,6504,6,Sunny,Winter,0
2028-10-10,Gwalior,Rural,963,21,2,1000000,4047,8,Cloudy,Winter,0
2028-10-11,Bhopal,Urban,1953,18,1,1500000,4436,8,Cloudy,Winter,0
2028-10-12,Indore,Urban,2497,13,0,2000000,7829,9,Sunny,Winter,0
2028-10-13,Jabalpur,Rural,790,14,0,800000,4890,8,Sunny,Winter,1
2028-10-14,Bhopal,Rural,1387,17,0,1500000,3160,6,Sunny,Winter,0
2028-10-15,Indore,Urban,2613,12,0,2000000,7412,8,Sunny,Winter,0
2028-10-16,Ujjain,Urban,1006,11,0,700000,5422,7,Sunny,Winter,0
2028-10-17,Jabalpur,Urban,1148,12,1,800000,5311,7,Cloudy,Winter,0
2028-10-18,Jabalpur,Rural,813,11,0,800000,3000,7,Sunny,Winter,0
2028-10-19,Ujjain,Urban,1013,11,1,700000,5220,6,Cloudy,Winter,0
2028-10-20,Bhopal,Urban,1908,16,2,1500000,7651,9,Cloudy,Winter,0
2028-10-21,Indore,Urban,2525,13,1,2000000,5705,9,Cloudy,Winter,0
2028-10-22,Bhopal,Urban,2041,23,1,1500000,3509,7,Cloudy,Winter,0
2028-10-23,Gwalior,Urban,1213,11,2,1000000,5966,8,Cloudy,Winter,0
2028-10-24,Indore,Urban,2618,22,2,2000000,4055,9,Cloudy,Winter,0
2028-10-25,Jabalpur,Rural,750,22,0,800000,3025,8,Sunny,Winter,0
2028-10-26,Jabalpur,Urban,1239,21,2,800000,7746,7,Cloudy,Winter,0
2028-10-27,Bhopal,Rural,1357,23,1,1500000,3571,7,Cloudy,Winter,0
2028-10-28,Indore,Urban,2574,18,1,2000000,6779,7,Cloudy,Winter,0
2028-10-29,Bhopal,Urban,1994,19,2,1500000,5150,6,Cloudy,Winter,0
2028-10-30,Bhopal,Rural,1407,23,1,1500000,6826,7,Cloudy,Winter,0
2028-10-31,Ujjain,Urban,975,20,1,700000,5529,6,Cloudy,Winter,1
2028-11-01,Bhopal,Rural,1456,20,0,1500000,5059,7,Sunny,Winter,0
2028-11-02,Indore,Urban,2558,15,0,2000000,5032,6,Sunny,Winter,0
2028-11-03,Gwalior,Urban,1392,23,0,1000000,6804,6,Sunny,Winter,0
2028-11-04,Ujjain,Urban,1084,22,1,700000,7012,8,Cloudy,Winter,0
2028-11-05,Gwalior,Rural,952,18,1,1000000,5526,9,Cloudy,Winter,0
2028-11-06,Indore,Rural,1695,20,0,2000000,6295,9,Sunny,Winter,0
2028-11-07,Gwalior,Rural,921,21,1,1000000,6663,8,Cloudy,Winter,0
2028-11-08,Indore,Urban,2678,24,2,2000000,6348,7,Cloudy,Winter,0
2028-11-09,Jabalpur,Urban,1212,22,0,800000,4181,9,Sunny,Winter,1
2028-11-10,Gwalior,Urban,1353,17,1,1000000,3358,8,Cloudy,Winter,0
2028-11-11,Jabalpur,Urban,1194,18,0,800000,7948,8,Sunny,Winter,0
2028-11-12,Bhopal,Urban,2057,20,2,1500000,3975,9,Cloudy,Winter,0
2028-11-13,Gwalior,Urban,1299,13,0,1000000,5109,6,Sunny,Winter,1
2028-11-14,Indore,Urban,2549,21,1,2000000,3540,9,Cloudy,Winter,0
2028-11-15,Jabalpur,Urban,1071,16,0,800000,4255,9,Sunny,Winter,1
2028-11-16,Jabalpur,Urban,1168,18,1,800000,4039,6,Cloudy,Winter,0
2028-11-17,Jabalpur,Urban,1114,20,0,800000,3062,6,Sunny,Winter,0
2028-11-18,Indore,Rural,1815,20,2,2000000,3354,7,Cloudy,Winter,0
2028-11-19,Ujjain,Rural,657,14,1,700000,3353,8,Cloudy,Winter,0
2028-11-20,Indore,Rural,1576,12,2,2000000,6645,9,Cloudy,Winter,0
2028-11-21,Indore,Rural,1801,18,0,2000000,6853,7,Sunny,Winter,0
2028-11-22,Jabalpur,Urban,1058,13,2,800000,3138,7,Cloudy,Winter,0
2028-11-23,Bhopal,Urban,1961,24,2,1500000,3161,8,Cloudy,Winter,0
2028-11-24,Jabalpur,Urban,1258,19,1,800000,7541,6,Cloudy,Winter,0
2028-11-25,Bhopal,Rural,1201,10,0,1500000,5485,9,Sunny,Winter,0
2028-11-26,Indore,Urban,2635,13,0,2000000,5733,6,Sunny,Winter,0
2028-11-27,Jabalpur,Rural,684,13,0,800000,6008,6,Sunny,Winter,0
2028-11-28,Ujjain,Urban,901,11,1,700000,7049,7,Cloudy,Winter,0
2028-11-29,Bhopal,Urban,2076,24,1,1500000,4897,6,Cloudy,Winter,0
2028-11-30,Gwalior,Urban,1353,10,1,1000000,6146,6,Cloudy,Winter,0
2028-12-01,Bhopal,Rural,1173,10,2,1500000,3133,9,Cloudy,Winter,0
2028-12-02,Bhopal,Urban,1986,11,2,1500000,6041,6,Cloudy,Winter,1
2028-12-03,Bhopal,Rural,1401,15,1,1500000,3741,6,Cloudy,Winter,0
2028-12-04,Bhopal,Urban,2095,22,2,1500000,6865,7,Cloudy,Winter,0
2028-12-05,Gwalior,Urban,1550,23,0,1000000,3102,8,Sunny,Winter,0
2028-12-06,Jabalpur,Urban,1189,24,0,800000,4061,7,Sunny,Winter,0
2028-12-07,Gwalior,Urban,1395,23,1,1000000,4120,9,Cloudy,Winter,1
2028-12-08,Indore,Urban,2587,24,2,2000000,4848,8,Cloudy,Winter,0
2028-12-09,Jabalpur,Urban,1025,11,2,800000,3836,7,Cloudy,Winter,0
2028-12-10,Ujjain,Urban,1004,17,1,700000,7212,8,Cloudy,Winter,0
2028-12-11,Bhopal,Rural,1266,14,1,1500000,4699,9,Cloudy,Winter,0
2028-12-12,Bhopal,Urban,1888,18,2,1500000,7810,7,Cloudy,Winter,0
2028-12-13,Jabalpur,Rural,808,15,0,800000,5080,6,Sunny,Winter,0
2028-12-14,Ujjain,Urban,848,11,2,700000,5970,7,Cloudy,Winter,0
2028-12-15,Bhopal,Urban,2026,15,2,1500000,3257,8,Cloudy,Winter,0
2028-12-16,Gwalior,Urban,1281,16,2,1000000,3639,7,Cloudy,Winter,0
2028-12-17,Bhopal,Urban,2063,24,1,1500000,6079,9,Cloudy,Winter,0
2028-12-18,Gwalior,Urban,1421,19,1,1000000,7325,8,Cloudy,Winter,0
2028-12-19,Ujjain,Urban,1032,21,1,700000,5475,9,Cloudy,Winter,0
2028-12-20,Indore,Urban,2486,10,0,2000000,7325,8,Sunny,Winter,0
2028-12-21,Ujjain,Urban,851,10,2,700000,3690,9,Cloudy,Winter,0
2028-12-22,Gwalior,Urban,1441,23,1,1000000,6564,9,Cloudy,Winter,0
2028-12-23,Indore,Urban,2601,22,2,2000000,6231,9,Cloudy,Winter,0
2028-12-24,Bhopal,Urban,1968,10,1,1500000,6054,7,Cloudy,Winter,0
2028-12-25,Bhopal,Urban,2067,22,0,1500000,7907,8,Sunny,Winter,0
2028-12-26,Ujjain,Urban,1088,16,2,700000,4807,8,Cloudy,Winter,0
2028-12-27,Ujjain,Rural,629,15,2,700000,5485,6,Cloudy,Winter,0
2028-12-28,Gwalior,Urban,1328,21,2,1000000,5571,7,Cloudy,Winter,0
2028-12-29,Indore,Urban,2691,18,1,2000000,6847,7,Cloudy,Winter,0
2028-12-30,Gwalior,Urban,1482,24,2,1000000,6852,6,Cloudy,Winter,0
2028-12-31,Gwalior,Urban,1299,16,0,1000000,7780,6,Sunny,Winter,0
2029-01-01,Bhopal,Urban,1910,15,2,1500000,5416,6,Cloudy,Winter,0
2029-01-02,Gwalior,Urban,1412,23,2,1000000,5165,9,Cloudy,Winter,0
2029-01-03,Bhopal,Urban,2028,21,2,1500000,4031,7,Cloudy,Winter,0
2029-01-04,Gwalior,Urban,1527,20,0,1000000,3621,8,Sunny,Winter,0
2029-01-05,Ujjain,Rural,646,24,2,700000,7219,7,Cloudy,Winter,0
2029-01-06,Gwalior,Rural,933,13,0,1000000,5005,9,Sunny,Winter,0
2029-01-07,Indore,Urban,2591,22,1,2000000,5771,9,Cloudy,Winter,0
2029-01-08,Bhopal,Urban,2088,18,1,1500000,4473,9,Cloudy,Winter,0
2029-01-09,Ujjain,Rural,716,24,0,700000,3955,9,Sunny,Winter,0
2029-01-10,Bhopal,Rural,1247,16,2,1500000,7996,9,Cloudy,Winter,0
2029-01-11,Ujjain,Urban,983,18,1,700000,6465,9,Cloudy,Winter,0
2029-01-12,Jabalpur,Rural,746,15,2,800000,6559,6,Cloudy,Winter,0
2029-01-13,Ujjain,Urban,832,10,2,700000,5971,7,Cloudy,Winter,0
2029-01-14,Indore,Rural,1708,15,0,2000000,5380,7,Sunny,Winter,1
2029-01-15,Bhopal,Urban,1913,17,0,1500000,5006,9,Sunny,Winter,0
2029-01-16,Jabalpur,Urban,1316,24,0,800000,5689,8,Sunny,Winter,0
2029-01-17,Gwalior,Urban,1197,11,2,1000000,4273,7,Cloudy,Winter,0
2029-01-18,Jabalpur,Urban,1161,22,1,800000,4975,7,Cloudy,Winter,0
2029-01-19,Bhopal,Urban,2134,21,0,1500000,6063,6,Sunny,Winter,0
2029-01-20,Bhopal,Rural,1359,11,0,1500000,7514,8,Sunny,Winter,0
2029-01-21,Indore,Urban,2589,18,1,2000000,4929,7,Cloudy,Winter,0
2029-01-22,Jabalpur,Urban,1137,13,0,800000,5924,8,Sunny,Winter,0
2029-01-23,Ujjain,Urban,974,18,1,700000,4828,6,Cloudy,Winter,0
2029-01-24,Gwalior,Urban,1375,21,1,1000000,6072,8,Cloudy,Winter,0
2029-01-25,Gwalior,Urban,1488,18,1,1000000,4468,6,Cloudy,Winter,1
2029-01-26,Bhopal,Rural,1220,12,0,1500000,3132,6,Sunny,Winter,0
2029-01-27,Jabalpur,Rural,832,20,0,800000,7854,9,Sunny,Winter,0
2029-01-28,Bhopal,Urban,1966,22,0,1500000,4591,7,Sunny,Winter,0
2029-01-29,Gwalior,Rural,881,23,1,1000000,4222,8,Cloudy,Winter,1
2029-01-30,Gwalior,Urban,1342,15,1,1000000,7488,6,Cloudy,Winter,0
2029-01-31,Jabalpur,Urban,1127,23,1,800000,6223,9,Cloudy,Winter,0
2029-02-01,Jabalpur,Urban,1181,15,1,800000,4574,9,Cloudy,Winter,0
2029-02-02,Jabalpur,Urban,1205,18,2,800000,7944,8,Cloudy,Winter,0
2029-02-03,Indore,Urban,2548,20,1,2000000,3887,6,Cloudy,Winter,0
2029-02-04,Jabalpur,Urban,1137,10,1,800000,3565,7,Cloudy,Winter,0
2029-02-05,Bhopal,Rural,1366,15,2,1500000,4220,9,Cloudy,Winter,1
2029-02-06,Ujjain,Rural,580,13,0,700000,3531,9,Sunny,Winter,1
2029-02-07,Jabalpur,Urban,1252,23,2,800000,3616,8,Cloudy,Winter,0
2029-02-08,Bhopal,Urban,2095,23,1,1500000,5465,7,Cloudy,Winter,1
2029-02-09,Jabalpur,Urban,1056,11,2,800000,7657,9,Cloudy,Winter,0
2029-02-10,Ujjain,Urban,1097,23,1,700000,6182,9,Cloudy,Winter,0
2029-02-11,Ujjain,Urban,1105,18,2,700000,5638,9,Cloudy,Winter,0
2029-02-12,Gwalior,Urban,1286,17,2,1000000,6522,9,Cloudy,Winter,0
2029-02-13,Gwalior,Urban,1393,23,2,1000000,5064,7,Cloudy,Winter,0
2029-02-14,Bhopal,Urban,1868,15,1,1500000,4933,8,Cloudy,Winter,0
2029-02-15,Ujjain,Urban,932,13,1,700000,5126,7,Cloudy,Winter,0
2029-02-16,Bhopal,Urban,1969,13,2,1500000,4549,9,Cloudy,Winter,0
2029-02-17,Indore,Urban,2558,18,2,2000000,4375,9,Cloudy,Winter,0
2029-02-18,Jabalpur,Urban,1132,19,2,800000,5134,9,Cloudy,Winter,0
2029-02-19,Bhopal,Urban,2035,20,0,1500000,7700,8,Sunny,Winter,0
2029-02-20,Indore,Rural,1696,12,0,2000000,6219,6,Sunny,Winter,0
2029-02-21,Bhopal,Urban,1970,23,2,1500000,3701,8,Cloudy,Winter,0
2029-02-22,Bhopal,Urban,1921,17,0,1500000,4134,9,Sunny,Winter,0
2029-02-23,Bhopal,Rural,1333,24,1,1500000,6680,8,Cloudy,Winter,0
2029-02-24,Bhopal,Rural,1294,15,1,1500000,6194,9,Cloudy,Winter,0
2029-02-25,Gwalior,Rural,951,15,0,1000000,4353,9,Sunny,Winter,0
2029-02-26,Ujjain,Rural,752,24,2,700000,4484,8,Cloudy,Winter,0
2029-02-27,Gwalior,Urban,1371,22,2,1000000,6708,8,Cloudy,Winter,0
2029-02-28,Jabalpur,Rural,740,19,0,800000,5233,6,Sunny,Winter,0
2029-03-01,Indore,Urban,2547,18,2,2000000,4505,8,Cloudy,Winter,0
2029-03-02,Bhopal,Urban,2016,21,1,1500000,3457,8,Cloudy,Winter,1
2029-03-03,Bhopal,Urban,2028,15,1,1500000,3260,7,Cloudy,Winter,0
2029-03-04,Jabalpur,Urban,1257,23,1,800000,6133,8,Cloudy,Winter,0
2029-03-05,Gwalior,Rural,927,13,1,1000000,3812,6,Cloudy,Winter,0
2029-03-06,Jabalpur,Urban,1234,21,0,800000,3668,7,Sunny,Winter,0
2029-03-07,Ujjain,Urban,1042,24,1,700000,5332,6,Cloudy,Winter,0
2029-03-08,Ujjain,Rural,673,14,1,700000,5235,9,Cloudy,Winter,0
2029-03-09,Jabalpur,Urban,1233,19,1,800000,5439,7,Cloudy,Winter,0
2029-03-10,Ujjain,Urban,912,10,1,700000,6648,9,Cloudy,Winter,0
2029-03-11,Gwalior,Urban,1369,14,0,1000000,4285,6,Sunny,Winter,0
2029-03-12,Ujjain,Urban,964,15,0,700000,7451,9,Sunny,Winter,0
2029-03-13,Ujjain,Rural,626,18,1,700000,3218,6,Cloudy,Winter,0
2029-03-14,Gwalior,Urban,1436,19,2,1000000,6648,7,Cloudy,Winter,0
2029-03-15,Gwalior,Urban,1223,11,2,1000000,6055,8,Cloudy,Winter,0
2029-03-16,Ujjain,Urban,939,15,1,700000,7549,7,Cloudy,Winter,0
2029-03-17,Gwalior,Rural,864,14,2,1000000,3942,9,Cloudy,Winter,0
2029-03-18,Bhopal,Urban,1979,12,1,1500000,5357,9,Cloudy,Winter,0
2029-03-19,Indore,Rural,1806,18,1,2000000,7481,7,Cloudy,Winter,0
2029-03-20,Ujjain,Urban,995,14,2,700000,6841,8,Cloudy,Winter,0
2029-03-21,Indore,Urban,2617,19,1,2000000,5582,7,Cloudy,Winter,0
2029-03-22,Ujjain,Rural,599,15,1,700000,7752,7,Cloudy,Winter,0
2029-03-23,Bhopal,Rural,1435,22,0,1500000,6454,7,Sunny,Winter,1
2029-03-24,Ujjain,Rural,756,23,2,700000,4070,6,Cloudy,Winter,1
2029-03-25,Gwalior,Rural,932,16,2,1000000,6906,6,Cloudy,Winter,0
2029-03-26,Jabalpur,Rural,743,12,2,800000,3542,7,Cloudy,Winter,0
2029-03-27,Ujjain,Urban,1013,24,2,700000,6571,7,Cloudy,Winter,0
2029-03-28,Bhopal,Urban,1991,22,1,1500000,4280,9,Cloudy,Winter,0
2029-03-29,Bhopal,Rural,1442,22,0,1500000,5625,9,Sunny,Winter,0
2029-03-30,Bhopal,Urban,1851,11,1,1500000,5282,8,Cloudy,Winter,0
2029-03-31,Indore,Urban,2525,16,0,2000000,6974,7,Sunny,Winter,0
2029-04-01,Gwalior,Urban,1600,34,0,1000000,5302,9,Sunny,Summer,0
2029-04-02,Bhopal,Urban,2354,42,2,1500000,3522,9,Cloudy,Summer,0
2029-04-03,Indore,Rural,1796,37,0,2000000,6072,8,Sunny,Summer,0
2029-04-04,Gwalior,Rural,1155,41,1,1000000,3544,9,Cloudy,Summer,0
2029-04-05,Indore,Urban,2909,40,0,2000000,6938,7,Sunny,Summer,0
2029-04-06,Gwalior,Urban,1627,43,2,1000000,3612,8,Cloudy,Summer,0
2029-04-07,Bhopal,Rural,1528,41,3,1500000,4545,8,Cloudy,Summer,0
2029-04-08,Bhopal,Rural,1368,36,4,1500000,3913,6,Cloudy,Summer,0
2029-04-09,Indore,Rural,1957,41,2,2000000,5779,8,Cloudy,Summer,1
2029-04-10,Ujjain,Urban,1267,35,2,700000,3102,9,Cloudy,Summer,0
2029-04-11,Bhopal,Urban,2164,36,1,1500000,6463,8,Cloudy,Summer,0
2029-04-12,Jabalpur,Urban,1362,39,3,800000,3956,7,Cloudy,Summer,1
2029-04-13,Ujjain,Urban,1222,40,3,700000,5782,7,Cloudy,Summer,1
2029-04-14,Gwalior,Urban,1519,35,3,1000000,7352,6,Cloudy,Summer,0
2029-04-15,Indore,Urban,2768,32,4,2000000,4977,7,Cloudy,Summer,0
2029-04-16,Jabalpur,Urban,1311,38,1,800000,4378,6,Cloudy,Summer,0
2029-04-17,Ujjain,Rural,839,41,1,700000,7618,7,Cloudy,Summer,1
2029-04-18,Indore,Urban,2705,33,4,2000000,7619,9,Cloudy,Summer,0
2029-04-19,Jabalpur,Urban,1318,37,4,800000,6433,9,Cloudy,Summer,0
2029-04-20,Gwalior,Urban,1639,43,1,1000000,4674,6,Cloudy,Summer,0
2029-04-21,Ujjain,Rural,975,41,1,700000,3383,6,Cloudy,Summer,0
2029-04-22,Bhopal,Urban,2233,44,0,1500000,7846,8,Sunny,Summer,0
2029-04-23,Gwalior,Urban,1611,40,3,1000000,4522,9,Cloudy,Summer,0
2029-04-24,Gwalior,Urban,1462,36,4,1000000,4287,7,Cloudy,Summer,0
2029-04-25,Indore,Urban,2798,40,4,2000000,3744,9,Cloudy,Summer,1
2029-04-26,Jabalpur,Rural,834,32,3,800000,3941,8,Cloudy,Summer,0
2029-04-27,Indore,Urban,2810,37,3,2000000,6886,7,Cloudy,Summer,0
2029-04-28,Indore,Urban,2760,35,0,2000000,7219,6,Sunny,Summer,0
2029-04-29,Jabalpur,Urban,1420,43,1,800000,7147,7,Cloudy,Summer,1
2029-04-30,Ujjain,Rural,779,37,0,700000,6533,7,Sunny,Summer,0
2029-05-01,Indore,Urban,2643,33,3,2000000,5051,6,Cloudy,Summer,0
2029-05-02,Gwalior,Rural,974,35,3,1000000,5971,6,Cloudy,Summer,1
2029-05-03,Indore,Urban,2832,44,0,2000000,3359,7,Sunny,Summer,0
2029-05-04,Gwalior,Urban,1480,34,4,1000000,5750,7,Cloudy,Summer,0
2029-05-05,Ujjain,Urban,1298,36,1,700000,4926,6,Cloudy,Summer,0
2029-05-06,Jabalpur,Rural,834,34,0,800000,3606,9,Sunny,Summer,1
2029-05-07,Bhopal,Urban,2185,41,2,1500000,5484,8,Cloudy,Summer,0
2029-05-08,Indore,Rural,1878,33,0,2000000,3524,8,Sunny,Summer,0
2029-05-09,Indore,Urban,2706,36,2,2000000,5007,7,Cloudy,Summer,0
2029-05-10,Gwalior,Rural,1057,38,4,1000000,5727,6,Cloudy,Summer,0
2029-05-11,Indore,Urban,2881,35,2,2000000,6617,7,Cloudy,Summer,0
2029-05-12,Gwalior,Urban,1535,32,3,1000000,3554,9,Cloudy,Summer,0
2029-05-13,Indore,Urban,2643,33,4,2000000,3166,8,Cloudy,Summer,0
2029-05-14,Ujjain,Urban,1213,37,1,700000,7838,8,Cloudy,Summer,0
2029-05-15,Bhopal,Urban,2292,43,2,1500000,7189,6,Cloudy,Summer,0
2029-05-16,Indore,Rural,1775,33,2,2000000,6360,8,Cloudy,Summer,1
2029-05-17,Bhopal,Rural,1537,44,2,1500000,7244,7,Cloudy,Summer,0
2029-05-18,Jabalpur,Urban,1297,32,3,800000,3388,6,Cloudy,Summer,0
2029-05-19,Gwalior,Urban,1560,36,2,1000000,5766,9,Cloudy,Summer,0
2029-05-20,Indore,Urban,2675,33,4,2000000,4651,6,Cloudy,Summer,0
2029-05-21,Bhopal,Urban,2234,37,4,1500000,4355,9,Cloudy,Summer,0
2029-05-22,Gwalior,Urban,1675,41,1,1000000,7539,6,Cloudy,Summer,0
2029-05-23,Bhopal,Urban,2282,42,1,1500000,4226,7,Cloudy,Summer,0
2029-05-24,Jabalpur,Urban,1309,36,3,800000,4340,7,Cloudy,Summer,0
2029-05-25,Bhopal,Rural,1437,40,4,1500000,6281,7,Cloudy,Summer,0
2029-05-26,Ujjain,Urban,1243,41,3,700000,3201,8,Cloudy,Summer,0
2029-05-27,Indore,Urban,2888,36,0,2000000,6604,9,Sunny,Summer,0
2029-05-28,Gwalior,Urban,1565,35,1,1000000,7051,7,Cloudy,Summer,0
2029-05-29,Gwalior,Urban,1453,34,4,1000000,4557,9,Cloudy,Summer,0
2029-05-30,Bhopal,Urban,2387,44,1,1500000,3780,6,Cloudy,Summer,0
2029-05-31,Bhopal,Rural,1522,35,0,1500000,5590,8,Sunny,Summer,0
