jan-feb,feb,reservoirlevel,jan,nov,jul,apr,year,district,sep,state_ut_name,capacity,jun-sep,oct-dec,oct,may,outflow,mar-may,population,dec,inflow,aug,annual,jun,mar,Water_Demand
19.532833388085766,6.227582592416328,470.8924590445092,14.377254583882104,7.570232415145752,282.7811190749325,3.677019295150619,2007.0270521950936,BUXAR,189.537679817618,BIHAR,790.0333914339952,780.4741886744425,65.19347030014991,56.3108610979274,17.53962634823175,101.82541555371388,30.304075453041328,2512315.259237803,4.688919825575335,124.9680976691279,233.62512208313143,942.1936023408464,127.10834009882016,6.909422736296305,502438.60790902603
8.644601769261726,2.8674830725381177,453.84816780855147,5.528050030168567,17.543693094712875,202.75123350495727,7.294317521972028,1935.29402340724,PARBHANI,154.73414653987305,MAHARASHTRA,730.8477782092126,783.8149568591849,110.32431779927842,70.55354695749185,14.97364087995197,93.61249989077886,31.551313460123428,2505057.6312436378,9.980584950794148,121.6426975718064,235.22910561330465,966.3049777706306,157.33393593542343,7.392455523797766,500964.0802477994
0.8162809619933507,0.0486639891491368,466.65771356547873,0.97212811211773,9.986813032327666,322.8229303067098,1.5148069544256155,2007.9928084439275,NANDURBAR,144.43739721974293,MAHARASHTRA,686.3993574254637,806.1060794336242,49.51004258769819,36.34373403410938,8.959611356971989,99.21358010374044,10.732329484304111,2516566.224789574,2.4837723709510056,112.91105307648354,252.1231416531117,907.9514288011636,148.9303938251869,0.3191612948355209,503302.9978057137
29.641670647084656,16.33158648465202,466.7275239131001,13.860835789597306,2.538932750252336,257.3657586835972,3.512471870030946,1992.3423201377789,BADAUN,143.18340696831416,UTTAR PRADESH,708.014211867738,683.9369079139448,72.38029290331517,60.09537754045304,15.171105213039572,95.38303586069866,27.9906705058414,2179049.688164056,6.418128883166162,115.3445817453127,273.46919704512646,856.3374086730269,68.70789345972786,11.29674254825128,435806.74649109744
6.59484217396414,2.3750516195014595,471.518354538863,3.706385602579348,4.832431543086678,177.35097651628894,2.7945371967405594,1956.9313744515305,PALI,75.70586945557054,RAJASTHAN,674.6599483647749,416.7603433931509,17.59572369134783,12.349687735306238,10.09308166948006,101.1921287789614,14.2518241389042,2486223.0138769364,1.204747275597903,117.66375213620226,157.65174011659795,503.101654399306,42.40747139525772,2.938172147042845,497254.68823578465
25.75279291057891,9.174638663435337,505.13335704562326,16.43434151736001,7.165452601755643,394.4974549374748,5.445588804465471,1989.22096983164,MAU,241.95686680845688,UTTAR PRADESH,727.9655072522057,1076.4436380308596,55.36540236059295,50.1265016360557,19.06159375729991,97.55476514834396,34.45604255864378,2358252.694820076,4.485586421547755,117.26028586387751,336.06520468906325,1172.0023937532935,118.88858328564952,9.559129679034232,471596.6961110595
13.61421229342936,7.915972565920061,479.7434464598435,5.045338751868771,23.303096910152224,174.76672971887592,21.056923907091097,2075.618509367994,HYDERABAD,191.50711059489907,ANDHRA PRADESH,798.5710424864217,597.6945891110205,119.3081571278395,94.50573706359684,35.28384381731395,98.07749649283556,61.20547371062277,2433091.650651588,6.536725087159068,114.8803704257774,195.15493351867488,806.2001300464161,107.71937802948317,15.307468333137404,486606.30737323035
24.79381405112829,14.372325344234843,482.187604965196,9.41426402254551,7.532587691636547,342.6109262519616,15.270284696735564,2066.597513051588,BARGARH,237.16412150892387,ORISSA,744.5004354850369,1123.7912211068026,69.68554488003917,49.93632211080281,20.92971417004409,101.23287799836083,53.16051699590254,2343907.2095236955,4.59552556688531,110.4045304655332,365.8412222467081,1363.2552507817577,178.9208752053522,18.085857793754112,468714.4392268785
22.963861047647782,11.121921519487795,504.38398414449097,14.129929287764844,2.8238610667631066,224.4603000530604,3.484699408949862,1908.2501953183853,FIROZABAD,156.5751372088933,UTTAR PRADESH,717.1839407306057,610.813127059632,40.93111795697003,37.84098622533642,10.868067780165942,87.82208211666692,21.732262059255174,2399128.529614536,4.998257926542258,114.44916160619952,256.1133948760866,783.0892655332145,58.43553497422271,7.224958323975132,479818.3245330579
40.15926785104777,12.863539477085292,451.1353667459125,20.8433129760006,3.1653485729951387,122.79165183082849,8.853619545324982,2050.582024397315,MOGA,67.35206318104039,PUNJAB,705.5287696521109,334.3596836233955,31.8517573830568,22.32942826145606,15.861095632732818,93.14129700696265,43.02229755624301,2376580.680934863,8.038242676209535,114.0429182595583,150.0056590398483,444.7632649855723,34.99213760112362,14.9103444813745,475354.7104361898
9.9656590965527,5.030609130535334,460.8921306972149,4.701387179916467,15.672764435867869,263.394150817485,8.979535916292777,2050.8061460866684,NANDED,166.50409400726883,MAHARASHTRA,674.8833949153163,779.372811025606,105.9137900196746,80.71623199939344,16.294448504587244,96.14768114082769,33.092335440637825,2521601.5246168305,6.30464423327623,119.56144575874316,258.0947326416048,1011.5003923272408,145.432590328045,9.27082687986626,504282.40115554235
31.511387157135623,17.886101036431214,443.46236678000696,12.704303265906344,3.84901647551464,320.93061052250937,8.592825344997033,2170.019276956414,DEORIA,208.6328764866724,UTTAR PRADESH,762.0419225144477,972.808807438474,56.14867556556854,54.20377501114878,26.54122961313736,98.94158713601507,42.40910939936217,2375221.194844952,5.766771688987145,123.64673889578005,296.80319421797765,1027.3397622232285,138.95209137206672,8.447308893409053,474998.9775462801
30.00381813513301,13.225253667852831,426.2798448074326,15.4344988071639,13.020028923420687,343.4949268913249,10.87616285457849,1967.825463462904,BHANDARA,211.59291900236292,MAHARASHTRA,707.9127542331618,1099.5625842638285,86.32204658862453,59.64350921121456,11.227580311421995,102.20624938082956,43.03883625125002,2237161.362491849,11.701423907968827,118.48879339316154,407.7671292436453,1266.759139352631,177.4765764129623,17.86379689883845,447356.4422657489
30.50606381631871,13.351310552121198,474.0891321248319,19.571191528488004,4.030193687193076,272.35078744498963,3.585699804955212,2079.4280610865726,LUCKNOW,171.76441150695518,UTTAR PRADESH,690.5115926122679,780.8125390290725,57.20194548474526,49.59110864334974,12.07299776698116,102.37767257674408,26.96113371726609,2411489.881468577,6.282676270420873,115.12687883306847,248.22602174815825,911.001061175056,90.48836210031352,7.214463774507045,482266.1347937739
16.32004382551496,7.901703250564384,460.4052180977417,6.969564090632504,3.865602548154514,174.74945739077282,4.683268936967237,1957.6851050224973,SIKAR,54.79323775334395,RAJASTHAN,721.0401835952537,436.54288066950926,17.670736424383414,10.277346332363027,21.1001877003354,93.49741845535088,26.612444861199823,2378173.7978248047,3.304964945797638,120.61126001143792,127.59351175710826,448.53371024595407,52.73625527614101,4.175113324697616,475654.0612287281
24.15951730931941,12.15220431929166,455.4340176477853,13.74012210601053,5.036475208793404,382.40765089688847,7.26825522515693,2004.843390740297,JANJGIR-CHAMP,233.91728681593983,CHATISGARH,763.7650377483856,1196.2235412088987,52.84413304580706,41.81332160383512,12.232899827295654,101.57977341063506,32.38261391127592,2346462.6570095047,6.589148029379733,123.62609072249802,440.45672165018055,1196.6518490007488,177.02934623242643,12.732643916194943,469257.5223534796
1.5741608617809215,0.6400707755972599,488.4688109427496,0.5839846335226744,30.55788375886388,250.02656471617647,13.02633078860958,1897.6926044374072,SATARA,132.96445129211725,MAHARASHTRA,754.6542958382047,716.6631812826308,126.11036254539472,92.68808982731758,35.938802739730306,96.48863347231544,55.28089660976992,2259274.9893277087,7.895281045728823,118.75979039216556,175.9255810880842,891.0412469036586,144.7612460697777,3.5503759948477507,451827.07719533506
14.19614414082226,6.8092580906840645,454.5178402575349,6.747628488735528,2.6319532200315305,201.02120683718755,4.078298888992979,2014.0688656246327,JAIPUR,68.67271897350228,RAJASTHAN,729.7660370941769,510.9308308351844,16.576595435452077,12.170187818886196,15.247565853711505,93.41074650998502,22.742382727233817,2305508.541653702,2.4937721872219587,119.91349991848196,181.6763315367036,535.9030361344157,56.05037256004792,2.421524384547264,461114.4215102715
22.602692521228125,10.743679211942869,484.34479362173465,14.015863798794864,4.172968812334587,118.95075128658824,5.2620307900467305,2090.035465578726,BHIWANI,54.25309347259072,HARYANA,706.6349572979865,376.6719880585739,20.81495414224072,12.607048869391244,11.041722297063284,90.72523928628236,24.72902206017772,2404597.5600561853,3.4954056958045405,129.67749165188354,126.37165996489874,400.7676110406893,29.56983215144893,9.141815231721411,480945.6211944227
30.097184105036384,14.83124753418982,461.867920320731,16.556385311229974,6.023517462094784,216.6094966759273,8.549334307744713,1979.591065352459,NORTH DELHI,113.75795920360196,DELHI,785.8095840325517,641.2127020672809,33.936739094555094,20.47659678526413,19.11073165417749,96.8170019965039,44.15669049444956,2253005.9838000163,8.19381176061501,125.70256137898932,272.76637972853734,804.0182523167772,61.99756396990757,14.45996924274132,450598.83189822815
1.049786102119198,0.2829930375509996,484.640537081666,0.7773041415799586,8.416719677301703,213.59982019151823,0.6275940235735447,1978.2765548800744,AHMEDABAD,98.81767873476542,GUJARAT,719.4550719557063,582.8725483516962,27.80298493774153,19.013554339834755,5.874618397517361,101.00910807622084,6.813937949958637,2364377.9376445883,1.792719847721927,109.4654722671828,184.865798486421,619.9793317501039,94.98967664316524,0.4661636246918752,472904.7630447146
33.666099716583524,15.192066468707573,502.2885319788115,16.619995664323714,5.8352727852718544,209.17848612413604,8.507305275931467,2069.836537079793,CENTRAL DELHI,111.86682532237444,DELHI,713.4393909847604,579.3134194745211,35.88027710474764,21.48311183764232,18.836436840186764,91.26503381372916,41.72844862947927,2589843.9833325064,7.720426154374982,112.390173673139,260.84195042347,758.578309704708,54.22094684166749,16.49773017121245,517952.419358905
22.989591493443683,13.689240917076027,455.7073090310754,12.068871259236728,3.313302633170029,168.62642806436793,7.640952484145918,1994.3328476824863,JHAJJAR,75.391102947121,HARYANA,706.4867295672536,415.6117764385038,17.627868222658538,12.245413467920237,10.962348206531525,98.45838625353436,29.067939938478705,2232576.182796248,4.577220813533963,122.63256218313992,146.93373316554724,523.8302943178873,34.009823306857484,8.879454845144823,446523.753981735
1.4099101091739608,0.3060150783669892,492.94380130268144,1.125855832071616,17.163530339432548,291.32399946391337,0.2907980974956443,1988.9272784038085,ANAND(KHR),116.95001733450805,GUJARAT,730.5479055018164,730.4069155910842,37.04437615613053,19.61766594061884,3.503661355495078,102.56580532892308,5.401479367065043,2296091.211751013,2.4129167739391426,116.58556524549608,277.45749752710094,773.3602221036713,123.32821486003468,1.5345660212333894,459219.12441294716
42.003038366811936,20.20621918896001,489.5493834533254,23.52349971393727,13.896908843014494,406.5589766932884,22.7778080091611,1893.8034843869468,GUMLA,276.9563308489401,JHARKHAND,744.578507697988,1221.2573489533993,91.66134037968354,66.9378038839073,46.11165875388801,93.53922913398353,90.7575525279806,2428704.8609024445,8.918959946807387,119.95343635648052,336.8097757278139,1449.0128786274024,218.59384117533065,18.52166484241448,485668.7450994321
15.086713839546082,6.283221825154398,484.8861738908313,6.869008071818945,4.883163003793123,289.9658918741104,3.26887520994424,1932.619986783084,SAWAI MADHOPUR,102.89591524549756,RAJASTHAN,730.4298516034406,696.7360352091601,29.224956430538025,19.89539310579832,9.43451746279456,91.66697589124128,14.78081567628656,2201767.6561188814,3.7292661987634697,126.53110235534454,272.0173095696155,710.3760755158415,57.52822558362307,2.820864943236658,440367.1014075027
7.212734063019106,3.330758198717548,455.66408974002985,4.911846298450407,15.128879873330918,191.76270485369744,2.940315679566232,2063.904076343892,BULDHANA,126.8134154764284,MAHARASHTRA,722.0077147365279,619.0178496251131,78.14563851704919,52.86346003466375,7.734299092164245,87.60648500150265,15.855243014644234,2409723.324666317,7.295864515161525,118.83106327793496,189.4844471020216,738.9628512303156,127.74536232400273,6.146318214307423,481939.1174152228
9.2734138001145,4.427389579160292,474.6004907802755,5.139599956854594,15.29216220103054,225.33048273560385,9.247854148061151,2132.308525042517,NANDED,174.88060138441165,MAHARASHTRA,698.7487763753854,781.2117714070715,105.94912395149709,78.58730427125798,14.363713122697911,102.43537852366148,32.21950975530862,2354793.4788658987,6.004295739151759,126.68922297088152,246.9189900477332,1003.2807098103824,157.26198032918597,8.216123604572841,470923.1170339064
12.816249425170176,6.6503983796020565,509.309820839498,7.449944078159505,4.748154526310506,237.9900587331444,2.802451458618134,2118.17409556531,SAWAI MADHOPUR,99.68065922321972,RAJASTHAN,740.3272017137592,683.6608922962838,28.512746666878293,19.0772635479174,10.227909699145764,91.69027030871322,17.05978109107256,2572976.316938591,3.641728766939652,114.85192588439622,267.70908227947604,684.0320201338718,51.99270569852713,2.756587194516097,514598.38258151355
28.66945188511,11.185961979891438,502.7522043675313,15.094092469679184,6.754105546421674,266.18154155748687,3.5154042293194,1835.1273593229707,KAUSHAMBI,183.6996256434731,UTTAR PRADESH,760.3228554584321,793.5885858634932,54.07605086719635,38.12660539036071,7.887183739608396,97.33691705555248,19.229266543835426,2370798.861953905,7.900846116459514,117.02250100203212,270.7378796539037,786.6721807524985,73.70716805085301,7.610238682978413,474159.2174231441
27.028784153278888,9.626582196411432,470.77797549301226,18.37453763988028,9.188979347669392,257.72715134427733,3.739826392501592,1847.346749547155,ALLAHABAD,186.0646863432606,UTTAR PRADESH,745.2419583700749,756.2866649569634,52.65577997898572,32.66502787775667,6.743029571165098,102.40044728426594,15.895550020276682,2156097.858564075,4.675740864599287,111.26468774250267,271.5313943914475,939.724469243438,81.44722964414747,7.462107908539807,431199.63280145975
1.891561090524981,0.5192852615539084,467.6082994100601,1.4413756921298757,7.096252365954735,236.22084858570528,0.9925333383818205,2109.919150854596,MEHSANA,127.97590684639968,GUJARAT,743.0576659600786,577.8535187888762,25.12611051625935,17.21007620183341,5.61353492727334,95.80170554162665,7.673415713371641,2376086.876736691,1.9929976099884863,122.73606400020172,205.72992759599748,662.9592621064784,79.21710439234072,1.0614494456212236,475221.8934123946
12.32135202612504,7.941354763272194,493.2107877827808,4.651916129286813,2.443736534825732,89.86470152396979,4.023439284973136,1996.26157863056,BIKANER,39.601862694987375,RAJASTHAN,725.078564931108,245.94551487100412,9.5648520173146,4.144326274626664,14.51578969893215,98.13695092188988,23.84234482448232,2438299.32285397,2.4140475996288075,115.03830642716778,76.90151061515053,251.50181180322568,29.38069362975185,6.224396750109023,487711.8316595932
